

EXPERIMENT: exp
METHOD: MI_ztest x KCI
FUN_FORM: NLIN
5_1_6_5_1
	METRIC:mi
		oracle:			[tp-pairs] 17.0	[fp-pairs] 0.0	[tn-pairs] 39.0	[fn-pairs] 44.0	[f1-pairs] 0.31	[f1stdev-pairs] 0.34	[f1sig-pairs] 0.12	
						[tp-adj] 17.0	[fp-adj] 0.0	[tn-adj] 34.0	[fn-adj] 44.0	[f1-adj] 0.31	[f1stdev-adj] 0.34	[f1sig-adj] 0.12	
						[tp] 82.0	[fp] 50.0	[tn] 18.0	[fn] 50.0	[f1] 0.62	[f1stdev] 0.16	[f1sig] 0.02	[jacc] 0.45	[ari] 0.11	[ami] 0.1	
		cocoracle:			[tp-pairs] 15.0	[fp-pairs] 4.0	[tn-pairs] 35.0	[fn-pairs] 46.0	[f1-pairs] 0.23	[f1stdev-pairs] 0.31	[f1sig-pairs] 0.1	
						[tp-adj] 15.0	[fp-adj] 4.0	[tn-adj] 30.0	[fn-adj] 46.0	[f1-adj] 0.23	[f1stdev-adj] 0.31	[f1sig-adj] 0.1	
						[tp] 102.0	[fp] 62.0	[tn] 6.0	[fn] 30.0	[f1] 0.67	[f1stdev] 0.14	[f1sig] 0.02	[jacc] 0.33	[ari] 0.12	[ami] 0.11	
		coco:			[tp-pairs] 11.0	[fp-pairs] 2.0	[tn-pairs] 37.0	[fn-pairs] 50.0	[f1-pairs] 0.22	[f1stdev-pairs] 0.25	[f1sig-pairs] 0.06	
						[tp-adj] 11.0	[fp-adj] 2.0	[tn-adj] 33.0	[fn-adj] 50.0	[f1-adj] 0.22	[f1stdev-adj] 0.25	[f1sig-adj] 0.06	
						[tp] 88.0	[fp] 52.0	[tn] 16.0	[fn] 44.0	[f1] 0.6	[f1stdev] 0.2	[f1sig] 0.04	[jacc] 0.34	[ari] 0.08	[ami] 0.08	

EXPERIMENT: exp
METHOD: MI_ztest x KCI
FUN_FORM: NLIN
5_1_6_1_0
	METRIC:mi
		oracle:			[tp-pairs] 4.0	[fp-pairs] 0.0	[tn-pairs] 39.0	[fn-pairs] 57.0	[f1-pairs] 0.11	[f1stdev-pairs] 0.17	[f1sig-pairs] 0.03	
						[tp-adj] 4.0	[fp-adj] 0.0	[tn-adj] 34.0	[fn-adj] 57.0	[f1-adj] 0.11	[f1stdev-adj] 0.17	[f1sig-adj] 0.03	
						[tp] 96.0	[fp] 56.0	[tn] 12.0	[fn] 36.0	[f1] 0.64	[f1stdev] 0.17	[f1sig] 0.03	[jacc] 0.26	[ari] 0.1	[ami] 0.12	
		cocoracle:			[tp-pairs] 11.0	[fp-pairs] 4.0	[tn-pairs] 35.0	[fn-pairs] 50.0	[f1-pairs] 0.22	[f1stdev-pairs] 0.23	[f1sig-pairs] 0.05	
						[tp-adj] 17.0	[fp-adj] 4.0	[tn-adj] 31.0	[fn-adj] 44.0	[f1-adj] 0.26	[f1stdev-adj] 0.32	[f1sig-adj] 0.11	
						[tp] 84.0	[fp] 48.0	[tn] 20.0	[fn] 48.0	[f1] 0.59	[f1stdev] 0.21	[f1sig] 0.04	[jacc] 0.41	[ari] 0.05	[ami] 0.06	
		coco:			[tp-pairs] 11.0	[fp-pairs] 4.0	[tn-pairs] 35.0	[fn-pairs] 50.0	[f1-pairs] 0.22	[f1stdev-pairs] 0.23	[f1sig-pairs] 0.05	
						[tp-adj] 17.0	[fp-adj] 4.0	[tn-adj] 31.0	[fn-adj] 44.0	[f1-adj] 0.26	[f1stdev-adj] 0.32	[f1sig-adj] 0.11	
						[tp] 84.0	[fp] 48.0	[tn] 20.0	[fn] 48.0	[f1] 0.59	[f1stdev] 0.21	[f1sig] 0.04	[jacc] 0.41	[ari] 0.05	[ami] 0.06	
5_1_6_1_1
	METRIC:mi
		oracle:			[tp-pairs] 40.0	[fp-pairs] 0.0	[tn-pairs] 39.0	[fn-pairs] 21.0	[f1-pairs] 0.73	[f1stdev-pairs] 0.31	[f1sig-pairs] 0.09	
						[tp-adj] 46.0	[fp-adj] 0.0	[tn-adj] 34.0	[fn-adj] 15.0	[f1-adj] 0.77	[f1stdev-adj] 0.31	[f1sig-adj] 0.1	
						[tp] 106.0	[fp] 14.0	[tn] 54.0	[fn] 26.0	[f1] 0.79	[f1stdev] 0.28	[f1sig] 0.08	[jacc] 0.83	[ari] 0.61	[ami] 0.62	
		cocoracle:			[tp-pairs] 36.0	[fp-pairs] 10.0	[tn-pairs] 29.0	[fn-pairs] 25.0	[f1-pairs] 0.65	[f1stdev-pairs] 0.22	[f1sig-pairs] 0.05	
						[tp-adj] 48.0	[fp-adj] 10.0	[tn-adj] 25.0	[fn-adj] 13.0	[f1-adj] 0.74	[f1stdev-adj] 0.26	[f1sig-adj] 0.07	
						[tp] 106.0	[fp] 30.0	[tn] 38.0	[fn] 26.0	[f1] 0.74	[f1stdev] 0.25	[f1sig] 0.06	[jacc] 0.76	[ari] 0.42	[ami] 0.42	
		coco:			[tp-pairs] 24.0	[fp-pairs] 2.0	[tn-pairs] 37.0	[fn-pairs] 37.0	[f1-pairs] 0.51	[f1stdev-pairs] 0.29	[f1sig-pairs] 0.08	
						[tp-adj] 32.0	[fp-adj] 2.0	[tn-adj] 33.0	[fn-adj] 29.0	[f1-adj] 0.57	[f1stdev-adj] 0.33	[f1sig-adj] 0.11	
						[tp] 82.0	[fp] 30.0	[tn] 38.0	[fn] 50.0	[f1] 0.63	[f1stdev] 0.25	[f1sig] 0.06	[jacc] 0.65	[ari] 0.19	[ami] 0.18	
5_1_6_1_2
	METRIC:mi
		oracle:			[tp-pairs] 51.0	[fp-pairs] 3.0	[tn-pairs] 36.0	[fn-pairs] 10.0	[f1-pairs] 0.86	[f1stdev-pairs] 0.22	[f1sig-pairs] 0.05	
						[tp-adj] 61.0	[fp-adj] 3.0	[tn-adj] 32.0	[fn-adj] 0.0	[f1-adj] 0.97	[f1stdev-adj] 0.11	[f1sig-adj] 0.01	
						[tp] 130.0	[fp] 6.0	[tn] 62.0	[fn] 2.0	[f1] 0.96	[f1stdev] 0.13	[f1sig] 0.02	[jacc] 0.96	[ari] 0.92	[ami] 0.91	
		cocoracle:			[tp-pairs] 44.0	[fp-pairs] 8.0	[tn-pairs] 31.0	[fn-pairs] 17.0	[f1-pairs] 0.75	[f1stdev-pairs] 0.26	[f1sig-pairs] 0.07	
						[tp-adj] 54.0	[fp-adj] 10.0	[tn-adj] 26.0	[fn-adj] 7.0	[f1-adj] 0.85	[f1stdev-adj] 0.2	[f1sig-adj] 0.04	
						[tp] 116.0	[fp] 20.0	[tn] 48.0	[fn] 16.0	[f1] 0.85	[f1stdev] 0.2	[f1sig] 0.04	[jacc] 0.85	[ari] 0.65	[ami] 0.63	
		coco:			[tp-pairs] 37.0	[fp-pairs] 13.0	[tn-pairs] 26.0	[fn-pairs] 24.0	[f1-pairs] 0.67	[f1stdev-pairs] 0.22	[f1sig-pairs] 0.05	
						[tp-adj] 54.0	[fp-adj] 14.0	[tn-adj] 22.0	[fn-adj] 7.0	[f1-adj] 0.83	[f1stdev-adj] 0.2	[f1sig-adj] 0.04	
						[tp] 116.0	[fp] 28.0	[tn] 40.0	[fn] 16.0	[f1] 0.83	[f1stdev] 0.19	[f1sig] 0.04	[jacc] 0.82	[ari] 0.55	[ami] 0.53	
5_1_6_1_3
	METRIC:mi
		oracle:			[tp-pairs] 51.0	[fp-pairs] 3.0	[tn-pairs] 36.0	[fn-pairs] 10.0	[f1-pairs] 0.87	[f1stdev-pairs] 0.13	[f1sig-pairs] 0.02	
						[tp-adj] 58.0	[fp-adj] 3.0	[tn-adj] 32.0	[fn-adj] 3.0	[f1-adj] 0.93	[f1stdev-adj] 0.14	[f1sig-adj] 0.02	
						[tp] 124.0	[fp] 8.0	[tn] 60.0	[fn] 8.0	[f1] 0.92	[f1stdev] 0.17	[f1sig] 0.03	[jacc] 0.94	[ari] 0.85	[ami] 0.83	
		cocoracle:			[tp-pairs] 44.0	[fp-pairs] 7.0	[tn-pairs] 32.0	[fn-pairs] 17.0	[f1-pairs] 0.68	[f1stdev-pairs] 0.31	[f1sig-pairs] 0.1	
						[tp-adj] 57.0	[fp-adj] 10.0	[tn-adj] 26.0	[fn-adj] 4.0	[f1-adj] 0.78	[f1stdev-adj] 0.31	[f1sig-adj] 0.1	
						[tp] 122.0	[fp] 34.0	[tn] 34.0	[fn] 10.0	[f1] 0.81	[f1stdev] 0.2	[f1sig] 0.04	[jacc] 0.8	[ari] 0.57	[ami] 0.54	
