

EXPERIMENT: Increasing the number of mechanism shifts (of observed and latent variables, sparse shifts)
METHOD: MI_ztest x SKIP
FUN_FORM: NLIN

oracle
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi

			5_0_1	[tp] 126.0	[fp] 40.0	[tfp] 40.0	[ffp] 0.0	[tn] 284.0	[fn] 0.0	[f1a] 0.86	[f1b] 1.0	
			5_0_3	[tp] 126.0	[fp] 20.0	[tfp] 20.0	[ffp] 0.0	[tn] 304.0	[fn] 0.0	[f1a] 0.93	[f1b] 1.0	
			5_2_3	[tp] 77.0	[fp] 27.0	[tfp] 25.0	[ffp] 2.0	[tn] 297.0	[fn] 49.0	[f1a] 0.67	[f1b] 0.8	
	OVERALL
		x_x_x	[tp] 329.0	[fp] 87.0	[ftp] 85.0	[ffp] 2.0	[tn] 885.0	[fn] 49.0	[f1] 0.83	[f1b] 0.94

coco
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi

			5_0_1	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
			5_0_3	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
			5_2_3	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
	OVERALL
		x_x_x	[tp] 0.0	[fp] 0.0	[ftp] 0.0	[ffp] 0.0	[tn] 972.0	[fn] 378.0	[f1] 0.0	[f1b] 0.0

EXPERIMENT: Increasing the number of contexts (while keeping shifts fixed)
METHOD: MI_ztest x SKIP
FUN_FORM: NLIN

oracle
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi

			4_1_2	[tp] 100.0	[fp] 22.0	[tfp] 21.0	[ffp] 1.0	[tn] 302.0	[fn] 26.0	[f1a] 0.81	[f1b] 0.9	
			8_3_5	[tp] 83.0	[fp] 17.0	[tfp] 15.0	[ffp] 2.0	[tn] 307.0	[fn] 43.0	[f1a] 0.73	[f1b] 0.81	
			10_4_6	[tp] 106.0	[fp] 43.0	[tfp] 41.0	[ffp] 2.0	[tn] 281.0	[fn] 20.0	[f1a] 0.77	[f1b] 0.93	
			15_3_6	[tp] 126.0	[fp] 126.0	[tfp] 120.0	[ffp] 6.0	[tn] 198.0	[fn] 0.0	[f1a] 0.67	[f1b] 0.99	
	OVERALL
		x_x_x	[tp] 415.0	[fp] 208.0	[ftp] 197.0	[ffp] 11.0	[tn] 1088.0	[fn] 89.0	[f1] 0.74	[f1b] 0.92

coco
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi

			4_1_2	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
			8_3_5	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
			10_4_6	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
			15_3_6	[tp] 0.0	[fp] 0.0	[tfp] 0.0	[ffp] 0.0	[tn] 324.0	[fn] 126.0	[f1a] 0.0	[f1b] 0.0	
	OVERALL
		x_x_x	[tp] 0.0	[fp] 0.0	[ftp] 0.0	[ffp] 0.0	[tn] 1296.0	[fn] 504.0	[f1] 0.0	[f1b] 0.0
