X	MethodType.ORACLE	MethodType.ORACLE_conf
15	1.0	0.0
20	1.0	0.0X	MethodType.ORACLE	MethodType.ORACLE_conf	MethodType.COCO	MethodType.COCO_conf
20	0.75	0.04	0.75	0.04
