X	MethodType.ORACLE	MethodType.ORACLE_conf
15	0.87	0.03
20	0.88	0.04X	MethodType.ORACLE	MethodType.ORACLE_conf	MethodType.COCO	MethodType.COCO_conf
20	0.83	0.06	0.73	0.03
