X	MethodType.ORACLE	MethodType.ORACLE_conf
2	0.9	0.1
3	0.95	0.02
4	0.82	0.11
5	0.89	0.05
6	0.78	0.11
7	0.89	0.02
8	0.84	0.03
9	0.91	0.01
10	0.89	0.03X	MethodType.ORACLE	MethodType.ORACLE_conf	MethodType.COCO	MethodType.COCO_conf
2	0.9	0.1	0.5	0.28
3	0.95	0.02	0.75	0.18
4	0.84	0.1	0.47	0.14
5	0.89	0.05	0.61	0.12
6	0.78	0.11	0.78	0.05
7	0.9	0.02	0.74	0.07
8	0.84	0.03	0.53	0.16
9	0.93	0.01	0.77	0.05
10	0.89	0.03	0.76	0.06
