X	MethodType.ORACLE	MethodType.ORACLE_conf
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
6	0.0	0
7	0.0	0
8	0.0	0X	MethodType.FCI_JCI	MethodType.FCI_JCI_conf	MethodType.FCI_JCI_FULL	MethodType.FCI_JCI_FULL_conf	MethodType.FCI_POOLED	MethodType.FCI_POOLED_conf	MethodType.FCI_POOLED_FULL	MethodType.FCI_POOLED_FULL_conf	MethodType.FCI_CONTEXT	MethodType.FCI_CONTEXT_conf	MethodType.FCI_CONTEXT_FULL	MethodType.FCI_CONTEXT_FULL_conf
0	0.25	0.09	0.09	0.06	0.12	0.07	0.11	0.07	0.16	0.09	0.14	0.08
1	0.17	0.08	0.18	0.07	0.17	0.08	0.05	0.05	0.16	0.09	0.14	0.08
2	0.16	0.07	0.19	0.08	0.16	0.09	0.05	0.05	0.16	0.09	0.14	0.08
3	0.16	0.04	0.21	0.1	0.13	0.07	0.06	0.05	0.16	0.09	0.15	0.08
4	0.15	0.06	0.17	0.07	0.14	0.08	0.05	0.05	0.16	0.09	0.14	0.08
5	0.12	0.03	0.06	0.01	0.12	0.07	0.05	0.05	0.18	0.09	0.14	0.08
6	0.07	0.02	0.16	0.1	0.12	0.07	0.05	0.05	0.16	0.09	0.17	0.08
7	0.14	0.07	0.14	0.07	0.12	0.07	0.05	0.05	0.18	0.09	0.17	0.08
8	0.18	0.08	0.15	0.06	0.12	0.07	0.06	0.05	0.16	0.09	0.14	0.08
